id,fold
2642519,0
3025286,0
7932013,0
2865371,0
2259122,0
5859320,0
6230194,0
4413911,0
6417052,0
4538798,0
8610215,0
8566598,0
5708988,0
3779298,0
3532611,0
3338186,0
8480547,0
4553288,0
1383107,0
3978126,0
3387774,0
4016724,0
5046956,0
5283325,0
3447358,0
3787635,0
5606284,0
4967436,0
4947605,0
6286320,0
4591004,0
2176914,0
4805428,0
4380934,0
2855739,0
4284054,0
2978631,0
6253462,0
775682,0
3294737,0
6396143,0
2395391,0
3414591,0
4189302,0
5200851,0
4902392,0
2795896,0
6180291,0
4465235,0
2526669,0
7606436,0
6941072,0
2093068,0
6268106,0
7730378,0
7081268,0
7468949,0
7085713,0
7246020,0
2053119,0
3312874,0
3301821,0
2962741,0
5143507,0
5468265,0
2816392,0
6297842,0
1973851,0
4193250,0
2325202,0
5996436,0
2451839,0
5518497,0
2247054,0
5419363,0
5699118,0
3725272,0
3741015,0
2583138,0
7129988,0
3717061,0
4510658,0
3514950,0
3649742,0
2241601,0
3699204,0
3506270,0
2552562,0
5578893,0
5594202,0
3884417,0
7920554,0
5228214,0
3411532,0
5126623,0
4018894,0
6058883,0
6084300,0
9394558,0
6988007,0
5786191,0
3382412,0
3225794,0
4187335,0
4061699,0
5564529,0
7158618,0
2108251,0
2968887,0
3998202,0
3934040,0
3482820,0
2429495,0
6020383,0
3489862,0
4187545,0
4024277,0
3352550,0
7851737,0
4506682,0
4515040,0
4898682,0
4284096,0
4199172,0
5533596,0
8916633,0
7606114,0
4791113,0
5034517,0
6111257,0
5630770,0
1667951,0
5690634,0
5002345,0
3296179,0
5650846,0
5461587,0
7092489,0
3294646,0
2779859,0
2516260,0
6700699,0
5763329,0
3055603,0
1517822,0
2549853,0
4336666,0
2893581,0
5344085,0
1729775,0
5623091,0
4515369,0
3535495,0
2166498,0
5202356,0
3137874,0
7177658,0
4501145,0
6358427,0
5792603,0
2163691,0
2413731,0
3098821,0
7306059,0
6312486,0
5979181,0
3794803,0
6206674,0
5741783,0
4262417,0
3286729,0
2559051,0
105810,0
5089894,0
7689246,0
4723850,0
2976608,0
7718569,0
9073258,0
4376832,0
5366821,0
4174693,0
2052062,0
4005741,0
2800439,0
2643520,0
3999819,0
3242650,0
8932432,0
6349509,0
1551877,0
7840411,0
6826181,0
3489995,0
3943966,0
3251036,0
1765356,0
7258326,0
2848186,0
4982633,0
3833079,0
4007995,0
6264179,0
7654442,0
5406644,0
3706757,0
2026134,0
4739019,0
3219263,0
7479400,0
9916303,0
5735910,0
6555988,0
8909745,0
2110890,0
3929742,0
2067350,0
5930958,0
3505052,0
4560386,0
4526562,0
5381990,0
8938165,0
4585306,0
1115546,0
2319049,0
3184102,0
2316039,0
2469003,0
3857628,0
4277544,0
5660513,0
4621790,0
7810563,0
7310357,0
6644230,0
1167948,0
7209760,0
3150831,0
5491386,0
3015220,0
2339496,0
2758614,0
7178176,0
1734339,0
4071723,0
6369172,0
6971291,0
7414496,0
5733159,0
2340623,0
5624778,0
2139961,0
2826759,0
7687244,0
9356555,0
1453205,0
3407731,0
4708331,0
3346257,0
2688936,0
1967810,0
2088644,0
5282184,0
6308720,0
3446357,0
4132224,0
2031279,0
6905533,0
7145983,0
2961257,0
4309415,0
4602736,0
5963620,0
6292088,0
4003277,0
3344829,0
6010506,0
4311011,0
3976334,0
3018552,0
7292122,0
3915539,0
4292405,0
1893582,0
4392526,0
3434289,0
2978561,0
7782269,0
6239175,0
2221182,0
5834855,0
1816533,0
7098404,0
3406296,0
4458214,0
2460022,0
4572895,0
7372062,0
2819332,0
5584206,0
2353552,0
7696890,0
1780742,0
9839772,0
2828824,0
2028206,0
4343421,0
3176276,0
3667921,0
3712301,0
5592172,0
5067641,0
6993544,0
2449641,0
4384154,0
3371912,0
6893038,0
3214041,0
5209048,0
6212736,0
1466141,0
3705798,0
1906455,0
3597704,0
2218221,0
3857873,0
1799495,0
7450861,0
3261795,0
4508208,0
7064944,0
3795489,0
2978421,0
3979470,0
9517205,0
7114609,0
5716331,0
7368702,0
5052773,0
2004546,0
6548953,0
3901826,0
4324003,0
4277943,0
6628067,0
5531580,0
3085500,0
2488869,0
5512365,0
3493537,0
5368487,0
4718495,0
9071970,0
7404423,0
2740526,0
2062380,0
6795850,0
5311521,0
2636030,0
9811695,0
2037411,0
3700716,0
3155213,0
1798305,0
4768370,0
4290522,0
6889174,0
3307316,0
2460484,0
6106224,0
1440857,0
3028821,0
3597137,0
3652423,0
9147773,0
7258123,0
2943743,0
8565891,0
4822284,0
6782606,0
9556384,0
6585633,0
3496946,0
7134881,0
5422835,0
2791087,0
6971340,0
2585791,0
2994066,0
3237750,0
3445167,0
1842097,0
2643961,0
3290089,0
2464404,0
2487490,0
7452023,0
3005700,0
3044585,0
3889709,0
8565303,0
7399257,0
2316977,0
2103645,0
5724353,0
6181810,0
3297236,0
3903527,0
4659303,0
2413717,0
8952459,0
10211094,0
1208051,0
9365991,0
2108622,0
4065703,0
579150,0
3256447,0
5055790,0
1772293,0
2625033,0
7272179,0
5536403,0
7199666,0
3362903,0
3859245,0
4890912,0
9098409,0
3879489,0
6429099,0
7034123,0
5608559,0
4298166,0
5046431,0
5766864,0
7302097,0
5898450,0
2310411,0
7053254,0
6199716,0
5707497,0
3585496,0
3435430,0
3358451,0
2546570,0
3290978,0
5980931,0
6781066,0
1973655,0
5448203,0
3015255,0
4884612,0
1312582,0
2324523,0
8161837,0
3728919,0
6424780,0
7622907,0
1945592,0
2055338,0
1913238,0
4885984,0
5272811,0
4530755,0
4845699,0
8475864,0
6848021,0
2161948,0
5224119,0
1774673,0
2603753,0
2998357,0
4262970,0
6882993,0
6426033,0
4536901,0
6612653,0
2180323,0
5782901,0
3965946,0
4896722,0
3452923,0
5095256,0
1996902,0
6994321,0
5006573,0
5447664,0
4924449,0
3694542,0
3711951,0
1091424,0
1917431,0
2788826,0
3836747,0
3400906,0
6075480,0
6700384,0
1830820,0
2724083,0
3471984,0
3389531,0
907604,0
2505081,0
1285387,0
3789665,0
5523775,0
7496130,0
5820967,0
9866673,0
3767664,0
2337130,0
2952892,0
2829083,0
2655854,0
7330825,0
8651739,0
6185170,0
4426014,0
2944233,0
3551609,0
6435434,0
2814103,0
3225955,0
5096859,0
812278,0
2602507,0
1215709,0
5661577,0
10161849,0
4050205,0
4485255,0
3410594,0
999514,0
8142293,0
2303782,0
4488160,0
4913578,0
6362921,0
5111671,0
2584762,0
3525436,0
3158384,0
2103099,0
4640900,0
4801851,0
2930065,0
2677638,0
7920778,0
3732790,0
4891290,0
5592095,0
1795932,0
3431230,0
1689126,0
3483121,0
3348875,0
5277564,0
6710618,0
1806677,0
5743134,0
103374,0
3439518,0
8660426,0
4793157,0
4516475,0
3844160,0
2193595,0
1178462,0
5401450,0
4593076,0
1042795,0
2142075,0
4207866,0
3583739,0
3781755,0
7487352,0
3976131,0
2640370,0
3137258,0
7062851,0
3749996,0
9896738,0
4831552,0
4060096,0
3537140,0
3131035,0
2356380,0
4575835,0
3455156,0
9666347,0
2910913,0
2645214,0
5855764,0
6000272,0
6139908,0
4006728,0
1948973,0
3755834,0
7852871,0
5696451,0
6449427,0
2092438,0
1864336,0
6947267,0
2014535,0
5007581,0
5823550,0
3942944,0
4450612,0
9352425,0
4324605,0
5659505,0
6535674,0
6358140,0
4937707,0
6797551,0
4926185,0
4100101,0
4463198,0
4259540,0
2132016,0
604980,0
7218454,0
2754127,0
1971968,0
5996016,0
4997592,0
6568378,0
5534212,0
2068183,0
2670022,0
4223938,0
7643186,0
9820228,0
7289490,0
7736468,0
7024414,0
9345187,0
9011119,0
6891820,0
4008968,0
7268777,0
3270769,0
5548765,0
5683270,0
4561247,0
2835208,0
5032823,0
3488665,0
4825084,0
2313302,0
8507399,0
2007787,0
5832818,0
2938668,0
3814424,0
5714693,0
6810515,0
4085205,0
3959198,0
2057039,0
3102769,0
2962153,0
5109970,0
2451433,0
4038228,0
8160773,0
7690765,0
5910931,0
2298686,0
3832652,0
6036609,0
8943751,0
2232025,0
5235529,0
6945517,0
5223776,0
5135842,0
2849502,0
3877438,0
2695775,0
3884039,0
3642322,0
6331904,0
2847871,0
760933,0
973201,0
7821833,0
3724922,0
5460712,0
4494236,0
7031526,0
4567743,0
4498751,0
4174763,0
3550517,0
4392750,0
3192278,0
8004932,0
1918474,0
4454511,0
4115368,0
2783842,0
6743385,0
4743331,0
4186754,0
866857,0
5394940,0
2090849,0
4301890,0
9041345,0
2372396,0
3183850,0
7057447,0
4987596,0
6133097,0
1787168,0
4049393,0
2918172,0
5629377,0
3382489,0
3679611,0
1767526,0
5268499,0
3876010,0
9264596,0
3801537,0
5226289,0
3079228,0
4356196,0
6817431,0
5075684,0
1992520,0
1749368,0
2476507,0
4302436,0
2132254,0
2355561,0
9442284,0
4431929,0
1651501,0
3222833,0
7167011,0
4115256,0
5485667,0
8104024,0
2247733,0
3531043,0
4820548,0
3450466,0
5228886,0
3200510,0
5444451,0
6100281,0
6280244,0
4473901,0
6992214,0
2579953,0
4917008,0
3279645,0
7723112,0
2967452,0
4401255,0
3501419,0
4714106,0
3543363,0
3927495,0
3990075,0
1994508,0
2935630,0
3081230,0
2410581,0
4097882,0
4615665,0
1939642,0
5912100,0
3829509,0
2335562,0
6753591,0
1545101,0
6747935,0
7366938,0
7640645,0
1638131,0
3012301,0
5151123,0
2757970,0
5563045,0
5714812,0
5916440,0
3529517,0
4855051,0
5669851,0
3668873,0
3540675,0
4737255,0
6570149,0
725646,0
3933865,0
5821996,0
2574990,0
5615678,0
2611271,0
4791792,0
3565805,0
6062768,0
2860625,0
3124630,0
5367101,0
3890675,0
6202740,0
6428595,0
1774603,0
6862812,0
3702578,0
7092944,0
6390914,0
5464240,0
4649342,0
7376913,0
6349698,0
8451560,0
2622380,0
5149268,0
2305329,0
9969594,0
8140340,0
2606868,0
7117115,0
6003247,0
5463225,0
1941427,0
4212318,0
6428973,0
7093602,0
3004251,0
2226628,0
1185280,0
2543021,0
6908823,0
9440513,0
8544380,0
3524246,0
6154055,0
5261233,0
9504360,0
2559625,0
6580145,0
3585776,0
5718011,0
2143958,0
4465907,0
3312160,0
7470412,0
2081154,0
3453546,0
2049836,0
2257715,0
1665641,0
5261478,0
2412156,0
4373514,0
3695977,0
1563581,0
2465468,0
1847697,0
7969029,0
7464231,0
4323905,0
5383250,0
4036072,0
9064942,0
4225135,0
3809111,0
4586055,0
7831143,0
2905754,0
2171524,0
2078788,0
1913728,0
4264013,0
4294610,0
2671814,0
3184200,0
6026501,0
9814796,0
2222386,0
2331502,0
5553252,0
1768744,0
8127208,0
2899832,0
4075300,0
1692675,0
4006007,0
6679104,0
5519372,0
4483099,0
1967684,0
2173799,0
2206146,0
2348092,0
5200473,0
1921281,0
7521834,0
2336822,0
5253666,0
1555615,0
2202744,0
2169536,0
4857788,0
7724015,0
5387198,0
3851713,0
273642,0
7212203,0
4226724,0
425185,0
6109542,0
3398995,0
4385848,0
4940444,0
6116563,0
3731075,0
5825965,0
4006126,0
3652955,0
5204568,0
243409,0
3440722,0
2057515,0
5415877,0
907170,0
7280110,0
5073241,0
8823792,0
5851564,0
2235343,0
4217442,0
1426990,0
4596863,0
5084070,0
3660557,0
6561308,0
5114667,0
4473852,0
1874122,0
7137380,0
4548500,0
6206891,0
6089256,0
5323820,0
2063927,0
6419523,0
2428676,0
4837768,0
2991280,0
2060231,0
5015204,0
6024947,0
7894227,0
2194428,0
4326145,0
3841990,0
2959962,0
9559611,0
7126502,0
3793802,0
2780762,0
4594448,0
3835312,0
3909141,0
5890743,0
4577214,0
4258644,0
2351599,0
7842854,0
6889979,0
4622721,0
4440154,0
7777579,0
4288478,0
2956609,0
1978884,0
2667607,0
3292525,0
1762353,0
3447071,0
7111949,0
3520137,0
2383932,0
2317544,0
3974983,0
5060319,0
4443038,0
3523742,0
1769241,0
5890379,0
3876129,0
3678232,0
7710393,0
5602567,0
1957184,0
5656229,0
2822489,0
2951576,0
3394508,0
7392166,0
4895035,0
4102320,0
5324513,0
5975289,0
2911221,0
4018306,0
3386129,0
5155407,0
7037378,0
5709828,0
7664221,0
9746791,0
6830318,0
3113045,0
2557714,0
2015340,0
6148686,0
5855834,0
4458144,0
1875389,0
3885383,0
7304190,0
4194160,0
2313043,0
2421032,0
2861675,0
5602644,0
2140899,0
4309051,0
5826742,0
5723513,0
3560184,0
6376725,0
2273913,0
3374131,0
5228718,0
2510653,0
3276012,0
4838083,0
3656224,0
2523582,0
4520990,0
2406633,0
5802963,0
4890597,0
5708834,0
8544107,0
2004882,0
4308106,0
2724307,0
5662907,0
3194679,0
5743463,0
6101583,0
2171755,0
4114031,0
4906725,0
1997371,0
2081910,0
2163138,0
4152097,0
7400895,0
2185034,0
2140458,0
3145581,0
6994902,0
2297468,0
9194512,0
4055546,0
8919132,0
2813606,0
1977540,0
7051931,0
6310190,0
7521624,0
3183087,0
4839826,0
5050113,0
3962257,0
3441870,0
2960641,0
4397902,0
4426560,0
7449461,0
3312349,0
5384216,0
4016374,0
5761509,0
3839547,0
4626732,0
8474968,0
2172721,0
3898102,0
3969159,0
1199721,0
7963919,0
2060133,0
3320854,0
2859645,0
7082276,0
1899574,0
6561364,0
6236676,0
1953481,0
5446271,0
4047881,0
7860977,0
5890162,0
3749002,0
4872432,0
5027902,0
4160035,0
7243941,0
2005008,0
10273443,0
5337911,0
6353919,0
3183815,0
7254742,0
2649596,0
2102028,0
4496420,0
2575179,0
3234698,0
5399189,0
2494896,0
6991598,0
7651824,0
4536355,0
6699271,0
8817254,0
4638191,0
5657944,0
3445272,0
3737550,0
3221489,0
9360076,0
2410462,0
1919986,0
5859579,0
5344659,0
7214989,0
6028195,0
5718606,0
2101083,0
4266162,0
5779583,0
6674484,0
2046014,0
9463438,0
6715504,0
9201330,0
7145444,0
4047076,0
5990528,0
986627,0
2634462,0
2022487,0
6866641,0
6682919,0
2101321,0
3237162,0
4406897,0
5901166,0
4797238,0
1838030,0
7957234,0
6340647,0
5731283,0
1944843,0
2064655,0
5926247,0
2890277,0
6965411,0
6675415,0
3190185,0
4653948,0
2547536,0
8019429,0
2847367,0
6624609,0
1779601,0
4551125,0
2153009,0
2962293,0
3666794,0
2974158,0
5581756,0
4488041,0
3711762,0
3500831,0
3326412,0
8785586,0
5496412,0
4779850,0
7883342,0
2032714,0
6275862,0
2873155,0
7909984,0
4577452,0
3370092,0
1801952,0
6717296,0
6078560,0
2257099,0
2527131,0
6098839,0
4131342,0
5426426,0
3587365,0
3988080,0
2230429,0
3928685,0
2223394,0
6458632,0
2904865,0
4590073,0
5981225,0
2406892,0
3007576,0
2184712,0
7086784,0
7238439,0
4715744,0
8504417,0
1996783,0
2847234,0
8614597,0
3548228,0
3851881,0
5297458,0
4130838,0
5233618,0
2281151,0
6564388,0
4282787,0
3090211,0
3001311,0
8606904,0
3806360,0
6147867,0
9062562,0
4401206,0
8064173,0
2937149,0
2077500,0
4406778,0
4253485,0
2510233,0
2341694,0
5482622,0
10007688,0
1797794,0
7786742,0
6780443,0
4061237,0
2306659,0
7815323,0
9018882,0
3802356,0
1784466,0
4007729,0
7237039,0
9199391,0
3486929,0
7380623,0
5306670,0
6896552,0
8973284,0
2416601,0
5987861,0
3582591,0
7422231,0
3843663,0
10067685,0
7753317,0
9363282,0
3884907,0
6996120,0
2507594,0
3171607,0
3689166,0
4784316,0
7641422,0
1840858,0
2093859,0
3336121,0
9962027,0
3174148,0
4886439,0
5919555,0
5008764,0
3049688,0
2223170,0
4643273,0
4453139,0
3934271,0
4530125,0
2942791,0
3204983,0
6714433,0
3144881,0
1923661,0
580326,0
3387452,0
10072501,0
7740206,0
4124762,0
4077337,0
5812154,0
4886341,0
5893025,0
4696816,0
6188698,0
3965554,0
7027921,0
9024636,0
7543849,0
3442493,0
4483456,0
3574177,0
4577025,0
5468748,0
1899525,0
5251188,0
6248660,0
3827206,0
6278256,0
6568588,0
3114690,0
4756099,0
1965626,0
1026933,0
6399489,0
6627598,0
2719631,0
2613910,0
2085837,0
2748198,0
2731748,0
6114876,0
1385767,0
1901429,0
5930377,0
2715424,0
3380109,0
2873232,0
9067175,0
7123464,0
3708724,0
7876153,0
3500404,0
6163659,0
5136388,0
4683502,0
4982115,0
2567199,0
7575937,0
8155432,0
6219330,0
4752011,0
6087324,0
7833656,0
4681647,0
4712335,0
7719101,0
7868614,0
3105625,0
6590701,0
6238097,0
3842319,0
6544662,0
3637261,0
2986086,0
4504820,0
5458283,0
8035459,0
4524770,0
5430773,0
4790497,0
2941790,0
9455374,0
4780361,0
7026605,0
4479858,0
5947072,0
7351832,0
1804206,0
6338750,0
4210372,0
3153155,0
5395955,0
5137284,0
5084945,0
3921566,0
4244182,0
8483907,0
3459937,0
3036535,0
7156224,0
2329094,0
6570632,0
8011148,0
4905913,0
2916772,0
2807985,0
4937630,0
2933565,0
4483820,0
2398541,0
2859246,0
4674500,0
3251631,0
2524919,0
6400791,0
3877963,0
9584636,0
4892984,0
2709460,0
3387431,0
2473217,0
4271797,0
5244867,0
1789667,0
4049120,0
4928208,0
2982670,0
4885291,0
9890879,0
4588358,0
3436739,0
5594258,0
7695735,0
2338019,0
6105993,0
10195820,0
2378206,0
3966331,0
4370413,0
6002225,0
6316224,0
8730188,0
3346152,0
4189134,0
4052627,0
3538379,0
2202877,0
2317733,0
10053167,0
3305573,0
2612909,0
2817253,0
4197163,0
10075490,0
1113145,0
3323486,0
5608146,0
5389795,0
7665642,0
4618493,0
3609303,0
7203327,0
7733066,0
2314240,0
2373894,0
6062376,0
5454804,0
4260807,0
6246035,0
3481329,0
5260687,0
3544693,0
5822745,0
7477188,0
3477381,0
3856732,0
2392248,0
6956073,0
3458915,0
2811793,0
3458152,0
6369886,0
1926440,0
3793151,0
6621018,0
3460077,0
5663754,0
7421629,0
654967,0
3162654,0
4725649,0
5694694,0
3037130,0
1920609,0
3901322,0
3222070,0
3347916,0
4601140,0
3720498,0
5084000,0
3589122,0
9378570,0
9861542,0
6708735,0
4502237,0
2272051,0
3502791,0
2097919,0
6908543,0
3748169,0
6542093,0
2482107,0
6262450,0
6932735,0
5370013,0
3898165,0
4843459,0
5008820,0
2331859,0
4199354,0
2038699,0
4705013,0
4615623,0
1771446,0
5416598,0
2210682,0
7904209,0
5575246,0
4036429,0
2698988,0
6416142,0
6613640,0
6925098,0
5091315,0
4550432,0
7193366,0
1104234,0
3269348,0
4807255,0
4897205,0
462754,0
8011141,0
2581794,0
5247394,0
4149318,0
4340530,0
4490610,0
6742874,0
4667920,0
4032047,0
7495241,0
5777469,0
9102735,0
5871024,0
8062633,0
7226847,0
3588555,0
4732985,0
5626220,0
2439169,0
916410,0
2062968,0
4066851,0
2389980,0
2987605,0
2609192,0
3944862,0
5429184,0
5317198,0
5715435,0
1839829,0
3474959,0
3850040,0
5998564,0
3228531,0
3351710,0
6130969,0
5050428,0
6092623,0
5882728,0
7274517,0
3739216,0
3438167,0
3984454,0
2913916,0
2689363,0
2449403,0
4390020,0
9199153,0
4059151,0
6869742,0
6676542,0
4674829,0
4634306,0
7735215,0
7641947,0
5879837,0
2218445,0
4780753,0
3208427,0
3451341,0
3549257,0
6349495,0
9563888,0
5029645,0
2846142,0
5096075,0
7023679,0
6338561,0
2105108,0
1961993,0
6084034,0
2071179,0
1898489,0
9004889,0
2221546,0
5271264,0
3446280,0
3974080,0
2223779,0
2826640,0
6373995,0
4447231,0
6257109,0
3212753,0
1845527,0
4679617,0
9842691,0
3296347,0
5041279,0
3147121,0
3280436,0
8791851,0
1613071,0
3303907,0
2254530,0
2488288,0
5175700,0
3355420,0
9297482,0
8687131,0
5005586,0
2908428,0
4848933,0
2817526,0
2268586,0
3423523,0
4168680,0
2143629,0
2636450,0
4488664,0
8672207,0
4124237,0
5974701,0
3428486,0
6004332,0
6589833,0
5436317,0
3224317,0
2980731,0
5644231,0
6857373,0
2296621,0
8960404,0
2573457,0
4221278,0
5238427,0
9585924,0
2515658,0
7720305,0
4977824,0
7405312,0
6857569,0
2370814,0
9074238,0
6974665,0
4954661,0
4009101,0
3708696,0
6329699,0
3853757,0
5807429,0
5482433,0
4313566,0
4079290,0
8907155,0
1900855,0
3493901,0
5216048,0
9390449,0
4654396,0
2556699,0
8856419,0
1988740,0
5643720,0
2229183,0
3605915,0
5318997,0
6020292,0
5619640,0
3993988,0
3623527,0
2982243,0
3654740,0
4524287,0
9745748,0
3850943,0
4920410,0
2752223,0
5454363,0
7541091,0
2499089,0
3215189,0
3401158,0
3152861,0
2918074,0
6363257,1
5809375,1
2517562,1
3486789,1
6070517,1
1168669,1
1801679,1
4373913,1
4096146,1
6043329,1
3686807,1
3342484,1
4007393,1
6112251,1
9276391,1
2645977,1
3699834,1
5412286,1
7132501,1
6830640,1
1938298,1
4025117,1
2864202,1
7173402,1
2126556,1
9005323,1
2490248,1
4360893,1
2882717,1
4677755,1
1956988,1
2417770,1
1802127,1
5228438,1
6654247,1
2630759,1
7812201,1
5948136,1
548294,1
5759927,1
2114943,1
4623729,1
5359667,1
6297100,1
3796609,1
5628173,1
3816685,1
3313595,1
1343403,1
3324935,1
4167840,1
2586372,1
7698752,1
7407475,1
3438237,1
7412445,1
6671593,1
4607657,1
2620924,1
3718524,1
4510434,1
5944531,1
2918130,1
6852886,1
4807185,1
5655361,1
1972605,1
4783259,1
5012684,1
1998988,1
2907609,1
5055972,1
3581282,1
4653255,1
4914110,1
2868577,1
3087740,1
4042393,1
224460,1
4329862,1
1998197,1
4939905,1
6959139,1
7755725,1
6088619,1
8119424,1
5544327,1
958067,1
3753314,1
3512129,1
8791494,1
7869139,1
9374608,1
5567714,1
9166666,1
2677491,1
6778364,1
2568879,1
7202753,1
7331854,1
6633254,1
6072946,1
3238415,1
7026668,1
5937237,1
4552728,1
3291181,1
1933489,1
1988054,1
2129629,1
4241004,1
4399820,1
2934391,1
4119582,1
4041056,1
5700441,1
4921201,1
9459070,1
4700526,1
5455826,1
2654384,1
8019023,1
4541402,1
1842811,1
6148945,1
6395135,1
1278492,1
2800523,1
3789210,1
3400444,1
5709205,1
5470365,1
1945172,1
2118198,1
3334007,1
8921890,1
967951,1
2387089,1
6374478,1
3576039,1
3429305,1
2133003,1
5472472,1
7867704,1
4506857,1
1610495,1
4323471,1
3773243,1
4321833,1
6578535,1
2170383,1
4939240,1
7692494,1
3824070,1
3756793,1
4438803,1
6774864,1
3897990,1
393706,1
5489300,1
4220676,1
7768248,1
4786948,1
4440588,1
5249368,1
1987508,1
3327392,1
5341460,1
4092793,1
3931996,1
4351205,1
6564192,1
1811458,1
9592476,1
4805589,1
9069604,1
2782491,1
2315535,1
4083770,1
3502672,1
7932027,1
6365042,1
8438162,1
4141961,1
1812606,1
5703633,1
3403517,1
6076341,1
2140934,1
4340341,1
5395990,1
3002151,1
10096588,1
7365272,1
6203104,1
5127386,1
4011292,1
3760419,1
3398652,1
968371,1
5201537,1
3482330,1
2194792,1
3996893,1
7337356,1
4352059,1
3444348,1
6780996,1
3285819,1
7127503,1
6308832,1
8948553,1
2318902,1
5850717,1
6898036,1
3567940,1
7133887,1
7897062,1
6980412,1
3315639,1
2964771,1
5563878,1
5410739,1
3315359,1
7087169,1
2956735,1
929073,1
7852605,1
6002337,1
5589337,1
3514446,1
7864526,1
4690628,1
3459965,1
2558715,1
9779411,1
6215312,1
2523106,1
5169204,1
2269699,1
1802757,1
4439286,1
2118814,1
4996717,1
4810902,1
8505404,1
4897492,1
7066995,1
3825092,1
8670485,1
5509838,1
4444137,1
1811038,1
6969499,1
2136153,1
2023180,1
5172578,1
6255212,1
6389626,1
7222220,1
8603355,1
9879847,1
133124,1
1816246,1
3140156,1
3853603,1
5675031,1
3185201,1
6212463,1
4171032,1
8134061,1
3818106,1
7294173,1
5651420,1
6334158,1
1763214,1
3281843,1
5983479,1
2389119,1
4103398,1
5215432,1
4369468,1
5257509,1
1789072,1
5550263,1
1925537,1
5261765,1
5319522,1
9623864,1
2092676,1
4123117,1
3904171,1
4821318,1
4416648,1
2444223,1
9696321,1
1510745,1
9249931,1
3516987,1
9867485,1
8793272,1
2935392,1
2121047,1
4001982,1
7278416,1
2578525,1
5505925,1
1791816,1
3828046,1
4214068,1
4136151,1
4079878,1
5823431,1
7848902,1
8101182,1
2023726,1
7096724,1
3049401,1
3896415,1
6327004,1
3900475,1
3963468,1
4565188,1
5795697,1
5139657,1
6303302,1
2864104,1
7167172,1
3965603,1
4869002,1
6924923,1
558220,1
3718846,1
9159974,1
3407997,1
7064587,1
2834095,1
2526578,1
2556916,1
5981519,1
1992058,1
1958325,1
4216686,1
5564067,1
7085699,1
7652804,1
3059110,1
4009003,1
2792361,1
1757593,1
4506829,1
2858350,1
2187267,1
3916610,1
3831147,1
5022659,1
6412481,1
4851355,1
2954075,1
5114030,1
3296410,1
5011662,1
7566256,1
2518115,1
2409706,1
1726891,1
6126321,1
4619844,1
5504630,1
8986171,1
4076434,1
7313934,1
8469046,1
10054273,1
3452825,1
6258019,1
2120277,1
3782763,1
5555191,1
4203477,1
6438157,1
7421041,1
4766263,1
2649309,1
7342067,1
6078777,1
3262166,1
2552555,1
6023239,1
3253080,1
3348182,1
8158127,1
7157099,1
7023532,1
5970249,1
6617581,1
993186,1
4989178,1
8156545,1
3430243,1
8879757,1
2176333,1
2375112,1
9604236,1
3920341,1
2483703,1
4139763,1
2060385,1
2255272,1
2152344,1
4316814,1
6079204,1
7108071,1
6318030,1
4244756,1
4267933,1
2873659,1
2627371,1
6151101,1
8640420,1
2344508,1
6958341,1
4161260,1
3481987,1
3118449,1
2301710,1
7351587,1
1151932,1
6990723,1
9095630,1
2177684,1
1922142,1
5171633,1
4135507,1
2915337,1
8765874,1
2682034,1
2051992,1
2081028,1
2457943,1
2671625,1
2471761,1
2758418,1
3009767,1
6199170,1
2004084,1
2460428,1
4131790,1
5900851,1
2635351,1
3750115,1
1763116,1
2848746,1
5501788,1
7023945,1
7100357,1
9963154,1
1101147,1
5943537,1
4681199,1
5346437,1
7156231,1
4616309,1
2012260,1
5710409,1
7184602,1
7312163,1
2289278,1
4704607,1
7515149,1
7536457,1
4719314,1
4002766,1
2339293,1
1001467,1
3615078,1
5762265,1
3369672,1
3706204,1
1337950,1
8103184,1
5390852,1
3242832,1
6960441,1
4714134,1
6262632,1
6212351,1
4135150,1
9988368,1
5914039,1
5306201,1
5691551,1
6971221,1
4331038,1
2051684,1
3791604,1
9303285,1
3416684,1
4627068,1
7290841,1
4241487,1
6557878,1
3543181,1
4846644,1
5967064,1
4689130,1
6952398,1
5222691,1
2089218,1
5174216,1
1965927,1
2166806,1
5588665,1
4903582,1
3406310,1
6229900,1
4391714,1
2715858,1
7565773,1
6720145,1
2059419,1
9247292,1
7410233,1
4265224,1
3361034,1
6310162,1
2572246,1
5132790,1
1353924,1
4546134,1
1984974,1
969218,1
3482785,1
3787460,1
2408180,1
6384712,1
3538386,1
5536018,1
4024088,1
3214104,1
3180357,1
8015992,1
2685506,1
4983683,1
3605054,1
8143581,1
3754532,1
4286371,1
3744634,1
4006742,1
2099039,1
1972290,1
8866604,1
7027711,1
2602913,1
8043166,1
8872036,1
6910797,1
1530562,1
4071107,1
1775009,1
3056149,1
5154686,1
7290869,1
3699421,1
8006381,1
2511465,1
2089526,1
4754244,1
1907064,1
6339723,1
3981675,1
6597071,1
4285314,1
7744070,1
7727858,1
6652742,1
4387661,1
2706338,1
5706293,1
4118868,1
4311830,1
5587454,1
2135012,1
2086747,1
3565350,1
4925695,1
3521215,1
3883059,1
2445917,1
5771575,1
4602533,1
5229068,1
3597655,1
3628266,1
7127769,1
5877450,1
8961328,1
5843409,1
8861277,1
1945977,1
2290853,1
4260751,1
2339972,1
5069895,1
3205627,1
4215503,1
3489477,1
3797204,1
2921805,1
3773733,1
