id	label	message
1413	0	Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.
1414	1	Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs
1415	0	So wats ur opinion abt him and how abt is character?
1416	0	Jay is snickering and tells me that x is totally fucking up the chords as we speak
1417	0	No..few hours before.went to hair cut .
1418	0	No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...
1419	0	Lmao. Take a pic and send it to me.
1420	0	Speak only when you feel your words are better than the silence... Gud mrng:-)
1421	0	No. She's currently in scotland for that.
1422	0	Do you work all this week ?
1423	1	Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16
1424	0	Lol great now im getting hungry.
1425	0	Yes.. now only saw your message..
1426	0	I'll be at mu in like  &lt;#&gt;  seconds
1427	0	Ok...
1428	0	THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x
1429	0	"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who ""smokes too much"" for the entire month of february, I'll come up"
1430	1	For sale - arsenal dartboard. Good condition but no doubles or trebles!
1431	0	Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!
1432	0	"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone"""
1433	0	Thanks for ve lovely wisheds. You rock
1434	0	You intrepid duo you! Have a great time and see you both soon. 
1435	0	I asked sen to come chennai and search for job.
1436	0	Dad went out oredi... 
1437	0	I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.
1438	0	Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...
1439	0	Arms fine, how's Cardiff and uni? 
1440	0	In fact when do you leave? I think addie goes back to school tues or wed
1441	0	"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)"
1442	0	Ya:)going for restaurant..
1443	0	Its ok., i just askd did u knw tht no?
1444	1	Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.
1445	0	Those ducking chinchillas
1446	0	I am in a marriage function
1447	0	Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.
1448	0	Don‘t give a flying monkeys wot they think and I certainly don‘t mind. Any friend of mine and all that!
1449	1	As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts
1450	0	say thanks2. 
1451	0	Msg me when rajini comes.
1452	0	Ya! when are ü taking ure practical lessons? I start in june..  
1453	0	That's good, because I need drugs
1454	0	Stupid.its not possible
1455	0	Can ü all decide faster cos my sis going home liao..
1456	1	Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804
1457	0	U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..
1458	1	CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA
1459	0	Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.
1460	1	Bought one ringtone and now getting texts costing 3 pound offering more tones etc
1461	0	Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D
1462	0	Kinda. First one gets in at twelve! Aah. Speak tomo
1463	1	09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!
1464	0	Ok good then i later come find ü... C lucky i told ü to go earlier... Later pple take finish ü no more again...
1465	0	Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.
1466	1	YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+
1467	0	Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .
1468	0	I wont touch you with out your permission.
1469	1	Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL
1470	0	"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
1471	0	Take some small dose tablet for fever
1472	0	Oh. U must have taken your REAL Valentine out shopping first.
1473	0	Just sent you an email – to an address with incomm in it, is that right?
1474	0	Will do, you gonna be at blake's all night? I might be able to get out of here a little early
1475	0	Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e
1476	0	Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!
1477	0	I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?
1478	0	Why you keeping me away like this
1479	0	I think its far more than that but find out. Check google maps for a place from your dorm.
1480	0	My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.
1481	0	Have you always been saying welp?
1482	0	I'm a guy, browsin is compulsory
1483	0	Ok...
1484	0	Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu
1485	0	Sorry, I'll call later
1486	0	(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)
1487	0	Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea
1488	0	I told your number to gautham..
1489	0	Tell them no need to investigate about me anywhere.
1490	0	Ok i juz receive..
1491	0	Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.
1492	1	Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz
1493	0	In the end she might still vomit but its okay. Not everything will come out.
1494	0	How are you with moneY...as in to you...money aint a thing....how are you sha!
1495	0	It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c
1496	0	Hey gals.. Anyone of u going down to e driving centre tmr?
1497	0	I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.
1498	0	I'm putting it on now. It should be ready for  &lt;TIME&gt; 
1499	0	Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon
1500	1	SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO
1501	0	Host-based IDPS for linux systems.
1502	1	HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call
1503	0	Don no da:)whats you plan?
1504	0	Ill be there on  &lt;#&gt;  ok.
1505	0	Oh my God. I'm almost home
1506	0	Total video converter free download type this in google search:)
1507	1	Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.
1508	0	Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.
1509	0	Sounds like something that someone testing me would sayy
1510	0	When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.
1511	0	Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)
1512	0	Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?
1513	0	Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*
1514	0	Hows the champ just leaving glasgow!
1515	0	K:)all the best:)congrats...
1516	0	I wonder if you'll get this text?
1517	0	I need to come home and give you some good lovin...
1518	1	Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.
1519	0	Shall i ask one thing if you dont mistake me.
1520	0	Check wid corect speling i.e. Sarcasm
1521	1	URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate
1522	0	Are you angry with me. What happen dear
1523	0	I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.
1524	0	Yup ok thanx...
1525	0	Hi:)cts employee how are you?
1526	0	Pls pls find out from aunt nike.
1527	0	Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you
1528	0	No screaming means shouting..
1529	0	Hey what happen de. Are you alright.
1530	0	Should I have picked up a receipt or something earlier
1531	0	I think chennai well settled?
1532	0	Oh dang! I didn't mean o send that to you! Lol!
1533	0	Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th
1534	0	Horrible bf... I now v hungry...
1535	0	Remember on that day..
1536	1	You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
1537	0	How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!
1538	0	All sounds good. Fingers . Makes it difficult to type
1539	0	Midnight at the earliest
1540	0	You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?
1541	0	K come to nordstrom when you're done
1542	0	Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
1543	0	Now press conference da:)
1544	1	Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow
1545	0	After completed degree. There is no use in joining finance.
1546	0	Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?
1547	0	Shant disturb u anymore... Jia you...
1548	0	Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...
1549	0	Me, i dont know again oh
1550	0	Dude sux for snake. He got old and raiden got buff
1551	0	He says hi and to get your ass back to south tampa (preferably at a kegger)
1552	0	In e msg jus now. U said thanks for gift.
1553	0	U too...
1554	0	Ok how you dear. Did you call chechi
1555	0	Yeah we do totes. When u wanna?
1556	0	Ok i found dis pierre cardin one which looks normal costs 20 its on sale.
1557	0	Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-)
1558	0	Wat r u doing?
1559	0	Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side
1560	0	"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt..."
1561	0	Just got some gas money, any chance you and the gang want to go on a grand nature adventure?
1562	0	Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.
1563	0	Dude just saw a parked car with its sunroof popped up. Sux
1564	0	Get ready to put on your excellent sub face :)
1565	0	Tmrw. Im finishing 9 doors
1566	0	The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him.
1567	0	I am late. I will be there at
1568	0	whatever, im pretty pissed off.
1569	0	Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
1570	0	I dont have that much image in class.
1571	0	No:-)i got rumour that you going to buy apartment in chennai:-)
1572	0	Near kalainar tv office.thenampet
1573	1	Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL
1574	1	SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL
1575	0	My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.
1576	0	Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...
1577	0	No. To be nosy I guess. Idk am I over reacting if I'm freaked?
1578	0	Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.
1579	0	How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..
1580	0	Why is that, princess? I bet the brothas are all chasing you!
1581	0	I shall book chez jules for half eight, if that's ok with you?
1582	0	Hhahhaahahah rofl wtf nig was leonardo in your room or something
1583	0	Yep, at derek's house now, see you Sunday &lt;3
1584	0	It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day
1585	0	Sorry, I'll call later
1586	0	I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.
1587	0	There are no other charges after transfer charges and you can withdraw anyhow you like
1588	0	Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL
1589	0	At 4. Let's go to bill millers
1590	0	I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo
1591	0	Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)
1592	0	That's my honeymoon outfit. :)
1593	0	Will it help if we propose going back again tomorrow
1594	1	PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04
1595	0	Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:
1596	0	Pls confirm the time to collect the cheque.
1597	1	As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062
1598	1	URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
1599	0	Daddy will take good care of you :)
1600	0	Yeah probably, I still gotta check out with leo
1601	0	K.then any other special?
1602	0	Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass
1603	0	Ok pa. Nothing problem:-)
1604	0	Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?! 
1605	0	God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U
1606	0	When you came to hostel.
1607	0	Ok no prob... I'll come after lunch then...
1608	0	Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...
1609	0	Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?
1610	0	You all ready for * big day tomorrow?
1611	0	I'll probably be around mu a lot
1612	0	645
1613	1	RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!
1614	0	Thnx dude. u guys out 2nite?
1615	0	Me sef dey laugh you. Meanwhile how's my darling anjie!
1616	0	Mm i had my food da from out
1617	0	K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas
1618	0	Did u download the fring app?
1619	0	The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible
1620	0	Friends that u can stay on fb chat with
1621	0	Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ...
1622	0	Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-
1623	1	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
1624	0	Ah, well that confuses things, doesn‘t it?
1625	1	500 free text msgs. Just text ok to 80488 and we'll credit your account
1626	0	Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.
1627	0	Dear how you. Are you ok?
1628	1	You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth £350! To Claim, Call London 02072069400. Bx 526, SW73SS
1629	0	Yes princess! I want to make you happy...
1630	0	Sounds like you have many talents! would you like to go on a dinner date next week?
1631	0	I am going to film 2day da. At 6pm. Sorry da.
1632	0	We not watching movie already. Xy wants 2 shop so i'm shopping w her now.
1633	0	Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss
1634	0	Yesterday its with me only . Now am going home.
1635	1	Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p
1636	0	You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for
1637	0	No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me
1638	1	"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G."
1639	0	Great comedy..cant stop laughing da:)
1640	1	FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242
1641	0	Alright, we're all set here, text the man
1642	0	Hi , where are you? We're at  and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo, don't mind do you?
1643	0	Sleeping nt feeling well
1644	0	U WILL SWITCH YOUR FONE ON DAMMIT!!
1645	0	India have to take lead:)
1646	0	I.ll post her out l8r. In class
1647	0	Thts wat Wright Brother did to fly..
1648	0	Evening * v good if somewhat event laden. Will fill you in, don't you worry … Head * ok but throat * wrecked. See you at six then!
1649	0	If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:)
1650	0	ITS A LAPTOP TAKE IT WITH YOU.
1651	0	I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.
1652	0	I wan but too early lei... Me outside now wun b home so early... Neva mind then...
1653	1	For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk
1654	0	I was at bugis juz now wat... But now i'm walking home oredi... Ü so late then reply... I oso saw a top dat i like but din buy... Where r ü now? 
1655	0	"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance.."
1656	0	At 7 we will go ok na.
1657	0	Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :)
1658	0	S:-)if we have one good partnership going we will take lead:)
1659	1	RGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50
1660	0	Yeah, where's your class at?
1661	0	No just send to you. Bec you in temple na.
1662	0	You aren't coming home between class, right? I need to work out and shower!
1663	1	Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL
1664	0	S but mostly not like that.
1665	0	Ü v ma fan...
1666	0	Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...
1667	0	Guess who spent all last night phasing in and out of the fourth dimension
1668	0	So now my dad is gonna call after he gets out of work and ask all these crazy questions.
1669	0	Yes..but they said its IT.,
1670	0	"Very hurting n meaningful lines ever: ""I compromised everything for my love, But at d end my love compromised me for everything:-("".. Gud mornin:-)"
1671	0	Lmao!nice 1
1672	0	Glad to see your reply.
1673	1	URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only
1674	1	Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.
1675	0	Nah dub but je still buff
1676	0	"Painful words- ""I thought being Happy was the most toughest thing on Earth... But, the toughest is acting Happy with all unspoken pain inside.."""
1677	0	Yeah, that's fine! It's £6 to get in, is that ok? 
1678	0	Lol where do u come up with these ideas?
1679	0	So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas
1680	0	"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me..."
1681	0	Okay... We wait ah
1682	0	Y lei?
1683	0	HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX
1684	0	Already am squatting is the new way of walking
1685	0	Do you want bold 2 or bb torch
1686	0	Cramps stopped. Going back to sleep
1687	1	todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. If your number matches please call 09063442151 to claim your £350 award
1688	1	Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
1689	0	Nan sonathaya soladha. Why boss?
1690	0	Bring tat cd don forget
1691	1	Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone
1692	0	I don't know but I'm raping dudes at poker
1693	0	Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.
1694	0	Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.
1695	0	Ü eatin later but i'm eatin wif my frens now lei... Ü going home first? 
1696	0	Finish already... Yar they keep saying i mushy... I so embarrassed ok...
1697	0	Sorry man, my stash ran dry last night and I can't pick up more until sunday
1698	0	Hai priya are you right. What doctor said pa. Where are you.
1699	1	Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.
1700	0	Ok...
1701	0	Please ask mummy to call father
1702	0	Can come my room but cannot come my house cos my house still messy... Haha...
1703	0	I have lost 10 kilos as of today!
1704	0	Just taste fish curry :-P
1705	0	What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.
1706	0	Yun ah.now ü wkg where?btw if ü go nus sc. Ü wana specialise in wad?
1707	0	Yes! I am a one woman man! Please tell me your likes and dislikes in bed...
1708	0	Was doing my test earlier. I appreciate you. Will call you tomorrow.
1709	0	How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?
1710	0	U meet other fren dun wan meet me ah... Muz b a guy rite...
1711	0	(No promises on when though, haven't even gotten dinner yet)
1712	0	I got your back! Do you have any dislikes in bed?
1713	0	o turns out i had stereo love on mi phone under the unknown album.
1714	1	Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
1715	0	Yeah I don't see why not
1716	0	Asking do u knw them or nt? May be ur frnds or classmates?
1717	0	Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!
1718	1	WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.
1719	0	As in missionary hook up, doggy hook up, standing...|
1720	0	Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..
1721	0	Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.
1722	0	Am watching house – very entertaining – am getting the whole hugh laurie thing – even with the stick – indeed especially with the stick.
1723	0	Thought praps you meant another one. Goodo! I'll look tomorrow 
1724	0	Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur rents mayb interested in it, I hav 12,000pes, so around £48, tb, James.
1725	0	There bold 2  &lt;#&gt; . Is that yours
1726	0	You know there is. I shall speak to you in  &lt;#&gt;  minutes then
1727	0	ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.
1728	0	I went to project centre
1729	0	As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
1730	0	Lol yeah at this point I guess not
1731	0	Doing project w frens lor. 
1732	0	Lol. Well quality aint bad at all so i aint complaining
1733	0	K, can that happen tonight?
1734	1	Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....
1735	0	I think we're going to finn's now, come
1736	0	Why tired what special there you had
1737	0	I will come tomorrow di
1738	0	I cant pick the phone right now. Pls send a message
1739	0	K go and sleep well. Take rest:-).
1740	0	U guys never invite me anywhere :(
1741	1	UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117
1742	0	I can do that! I want to please you both inside and outside the bedroom...
1743	0	EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.
1744	0	I love to wine and dine my lady!
1745	1	Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15
1746	0	Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.
1747	0	I don know account details..i will ask my mom and send you.my mom is out of reach now.
1748	0	I think u have the wrong number.
1749	0	Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:)
1750	0	DO NOT B LATE LOVE MUM
1751	0	Got it..mail panren paru..
1752	0	* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train
1753	0	Give one miss from that number please
1754	0	Jus came back fr lunch wif my sis only. U leh?
1755	0	How is your schedule next week? I am out of town this weekend.
1756	0	Really good:)dhanush rocks once again:)
1757	0	Lmao ok I wont be needing u to do my hair anymore.
1758	0	Miss ya, need ya, want ya, love ya.
1759	0	Sorry i'm not free...
