id	label	message
3336	0	Sorry, got a late start, we're on the way
598	1	You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
5284	0	Sent me ur email id soon
2760	0	Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...
2859	0	In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8
2231	0	Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat...
3280	0	Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.
4320	0	Are you still playing with gautham?
5280	0	Vikky, come around  &lt;TIME&gt; ..
1813	0	Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry
240	1	U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597
3957	0	Haha... dont be angry with yourself... Take it as a practice for the real thing. =) 
5217	0	Well thats nice. Too bad i cant eat it
2770	1	Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner
4610	0	Y de asking like this.
5120	1	PRIVATE! Your 2003 Account Statement for 078
1877	0	Watching tv now. I got new job :)
2841	0	BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...
4424	0	alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...
654	0	Fine i miss you very much.
5381	1	You have 1 new message. Call 0207-083-6089
4248	1	Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones
1288	0	What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?
3606	0	Jordan got voted out last nite!
1974	0	I had askd u a question some hours before. Its answer
1278	0	Dont put your phone on silent mode ok
871	0	Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!
3169	0	Ugh hopefully the asus ppl dont randomly do a reformat.
5183	0	Fuuuuck I need to stop sleepin, sup
1257	0	Not yet chikku..going to room nw, i'm in bus..
419	0	Alright, I'll head out in a few minutes, text me where to meet you
3154	0	I tagged MY friends that you seemed to count as YOUR friends.
2896	0	Went to ganesh dress shop
89	0	Ela kano.,il download, come wen ur free..
879	1	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565
4435	0	Sounds great! Im going to sleep now. Have a good night!
603	0	Speaking of does he have any cash yet?
3566	0	We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-
873	0	I'll text you when I drop x off
4724	0	HELLO PEACH! MY CAKE TASTS LUSH!
2718	0	Okie.. Thanx..
2535	0	Ok enjoy . R u there in home.
3903	0	Right on brah, see you later
3163	0	I can't describe how lucky you are that I'm actually awake by noon
2832	0	Thanx 4 sending me home...
3493	0	I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free
1488	0	I told your number to gautham..
3036	0	Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
204	0	Goodmorning sleeping ga.
280	0	All done? All handed in? Celebrations in full swing yet?
5208	0	Hi.what you think about match?
4101	0	I not at home now lei...
5351	0	Yup it's at paragon... I havent decided whether 2 cut yet... Hee...
3155	1	Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx
2679	0	Was playng 9 doors game and gt racing on phone lol
2111	0	Do we have any spare power supplies
460	0	Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.
3650	0	Hmm ill have to think about it... ok you're forgiven! =D
1573	1	Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL
1238	0	Is ur paper in e morn or aft tmr?
4620	0	Sorry, I'll call later In meeting.
102	0	I'm still looking for a car to buy. And have not gone 4the driving test yet.
2742	1	I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
2902	1	Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
2208	0	Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.
2868	0	Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.
286	0	K, I might come by tonight then if my class lets out early
573	0	Can you open the door?
3550	0	I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like
902	0	How is it possible to teach you. And where.
2555	0	I'll reach in ard 20 mins ok...
899	0	Thursday night? Yeah, sure thing, we'll work it out then
1279	0	Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..
901	0	Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.
2064	1	URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm
4882	0	When/where do I pick you up
2048	0	No de. But call me after some time. Ill tell you k
1727	0	ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.
403	0	The hair cream has not been shipped.
3197	0	I av a new number,  . Wil u only use this one,ta.
624	0	sorry, no, have got few things to do. may be in pub later.
4786	1	Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+
5421	0	Hi elaine, is today's meeting confirmed?
1558	0	Wat r u doing?
2869	0	Aight, tomorrow around  &lt;#&gt;  it is
1897	0	I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.
4402	0	Many times we lose our best ones bcoz we are 
5346	0	My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!
4439	0	Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love
3828	1	Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost£3.75max 
4170	0	Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic
5430	0	If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around
2854	0	I doubt you could handle 5 times per night in any case...
1525	0	Hi:)cts employee how are you?
949	0	Chk in ur belovd ms dict
4860	0	Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?
2337	0	Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!
1466	1	YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+
3273	0	MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night
3328	0	 what number do u live at? Is it 11?
2139	0	K still are you loving me.
1073	1	Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688
2784	0	Just arrived, see you in a couple days &lt;3
819	0	Then why you not responding
3385	1	FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline
2932	0	Hi' Test on  &lt;#&gt; rd ....
4054	0	I was slept that time.you there?
1216	0	that would be good … I'll phone you tomo lunchtime, shall I, to organise something?
2216	0	Prabha..i'm soryda..realy..frm heart i'm sory
3470	0	All day working day:)except saturday and sunday..
505	1	+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm
76	0	Thats cool. i am a gentleman and will treat you with dignity and respect.
1868	0	Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*
1546	0	Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?
1969	0	2 laptop... I noe infra but too slow lar... I wan fast one
3195	0	And you! Will expect you whenever you text! Hope all goes well tomo 
591	1	For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk
2499	0	I know where the  &lt;#&gt;  is, I'll be there around 5
2165	0	Nothing really, just making sure everybody's up to speed
222	0	There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..
431	0	At home watching tv lor.
2997	0	They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.
3612	0	No. I.ll meet you in the library
4847	0	Pls help me tell Ashley that i cant find her number oh
4926	0	Ok... Let u noe when i leave my house.
4180	0	Can ü send me a copy of da report?
602	0	If u sending her home first it's ok lor. I'm not ready yet.
513	0	Lol ok your forgiven :)
3697	0	I am in tirupur.  call you da.
2963	0	NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT
1614	0	Thnx dude. u guys out 2nite?
3005	1	You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm
4120	0	Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:)
5115	1	Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.
1044	0	Mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! Good indian?
4096	0	I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy
4983	0	Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous
556	0	O. Well uv causes mutations. Sunscreen is like essential thesedays
5370	1	dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?
4412	0	Ya but it cant display internal subs so i gotta extract them
1275	0	Let me know how to contact you. I've you settled in a room. Lets know you are ok.
3966	0	Love you aathi..love u lot..
1214	0	Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!
5113	0	U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?
4100	0	If u dun drive then how i go 2 sch.
4410	1	"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP"""
1713	0	o turns out i had stereo love on mi phone under the unknown album.
1507	1	Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.
886	0	Gibbs unsold.mike hussey
475	0	Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:)
659	0	It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com
4873	0	Hi dis is yijue i would be happy to work wif ü all for gek1510...
2947	0	make that 3! 4 fucks sake?! x
818	0	Also are you bringing galileo or dobby
3013	0	Yeah no probs - last night is obviously catching up with you... Speak soon 
3970	0	Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.
4900	0	Haha, that was the first person I was gonna ask
749	0	Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam
1872	0	Dont know supports ass and srt i thnk. I think ps3 can play through usb too
3322	0	Yo im right by yo work
3564	1	Auction round 4. The highest bid is now £54. Next maximum bid is £71. To bid, send BIDS e. g. 10 (to bid £10) to 83383. Good luck.
572	0	Do you know where my lab goggles went
4627	0	Lol ... I knew that .... I saw him in the dollar store
2167	0	Thank you. And by the way, I just lost.
2054	0	Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...
4798	1	Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com
1552	0	In e msg jus now. U said thanks for gift.
3992	0	I am on the way to ur home
5274	0	Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.
3533	0	Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.
173	0	What time you coming down later? 
3056	1	EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+
2345	0	Okie...
1564	0	Get ready to put on your excellent sub face :)
2774	1	How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?
231	0	Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.
3656	0	Senthil group company Apnt 5pm.
3244	0	Pls accept me for one day. Or am begging you change the number.
1847	0	Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!
778	0	Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx
3949	0	I like to think there's always the possibility of being in a pub later.
3304	0	It'll be tough, but I'll do what I have to
3642	1	"You can stop further club tones by replying ""STOP MIX"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL, PO Box 1146 MK45 2WT (2/3)"
4391	0	Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!
4693	0	By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies
1403	0	You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
4498	0	Ok
4232	0	U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.
1927	0	Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!
2448	0	Tmr then ü brin lar... Aiya later i come n c lar... Mayb ü neva set properly ü got da help sheet wif ü...
4690	0	Didn't try, g and I decided not to head out
2743	0	No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u
3965	0	If e timing can, then i go w u lor...
4803	0	Reverse is cheating. That is not mathematics.
2609	0	Hello madam how are you ?
4254	0	Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...
4995	0	My drive can only be read. I need to write
1874	1	You have WON a guaranteed £1000 cash or a £2000 prize.To claim yr prize call our customer service representative on
4716	0	S:)8 min to go for lunch:)
4422	0	Still at west coast... Haiz... Ü'll take forever to come back...
5108	0	The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL
137	0	He is there. You call and meet him
436	0	The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?
3471	0	aathi..where are you dear..
2494	0	they released another Italian one today and it has a cosign option
2123	0	Do you know when the result.
1511	0	Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)
3177	0	Havent still waitin as usual... Ü come back sch oredi?
1553	0	U too...
3912	0	How i noe... She's in da car now... Later then c lar... I'm wearing shorts...
4586	1	U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm
1452	0	Ya! when are ü taking ure practical lessons? I start in june..  
4824	0	:-) :-)
1968	0	Even i cant close my eyes you are in me our vava playing umma :-D
631	0	Please dont say like that. Hi hi hi
1227	1	Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p
2423	0	A bloo bloo bloo I'll miss the first bowl
1465	0	Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.
5317	0	K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else
5258	0	1 in cbe. 2 in chennai.
997	0	Yetunde i'm in class can you not run water on it to make it ok. Pls now.
125	0	Ü predict wat time ü'll finish buying?
4805	0	Er, hello, things didn‘t quite go to plan – is limping slowly home followed by aa and with exhaust hanging off
1359	0	If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.
4726	0	There'll be a minor shindig at my place later tonight, you interested?
831	1	U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
1268	0	SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.
2585	0	Hi happy birthday. Hi hi hi hi hi hi hi
1587	0	There are no other charges after transfer charges and you can withdraw anyhow you like
3295	0	Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)
5218	0	I accidentally brought em home in the box
2498	0	Dai what this da.. Can i send my resume to this id.
3634	0	Hui xin is in da lib.
5123	0	Hi Chikku, send some nice msgs
2273	0	Haha awesome, I've been to 4u a couple times. Who all's coming?
5496	0	Yes... I trust u to buy new stuff ASAP so I can try it out
3072	0	Apart from the one i told you about yesterday?
77	0	I like you peoples very much:) but am very shy pa.
5121	0	Oops I did have it,  &lt;#&gt; ?
1504	0	Ill be there on  &lt;#&gt;  ok.
2371	0	That day ü say ü cut ur hair at paragon, is it called hair sense? Do ü noe how much is a hair cut? 
5489	0	Oh thanks a lot..i already bought 2 eggs ..
1893	1	CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+
1422	0	Do you work all this week ?
2309	1	Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP Arrow
2468	0	Is there coming friday is leave for pongal?do you get any news from your work place.
826	0	Hmm .. Bits and pieces lol ... *sighs* ...
5078	0	Guy, no flash me now. If you go call me, call me. How madam. Take care oh.
1355	0	Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...
1977	0	Lol alright i was thinkin that too haha
1719	0	As in missionary hook up, doggy hook up, standing...|
2327	0	The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...
1401	0	No, I decided that only people who care about stuff vote and caring about stuff is for losers
4536	0	IM LATE TELLMISS IM ON MY WAY
3262	0	Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...
4143	0	Infact happy new year. How are you where are you when are we seeing
999	0	Then ü wait 4 me at bus stop aft ur lect lar. If i dun c ü then i go get my car then come back n pick ü.
3953	0	Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit... 
1512	0	Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?
1594	1	PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04
1237	0	How much are we getting?
50	0	What you thinked about me. First time you saw me in class.
327	0	Hi da:)how is the todays class?
646	0	Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?
159	1	Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery
629	1	New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693
4306	0	Yo come over carlos will be here soon
4447	0	Merry christmas to u too annie!
4788	0	Ü thk of wat to eat tonight.
5570	0	The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free
3417	0	Uhhhhrmm isnt having tb test bad when youre sick
3989	0	Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.
2172	0	I wont. So wat's wit the guys
4612	0	Wat time ü finish?
4571	1	Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd
5081	0	"Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..
ham	Yeah, give me a call if you've got a minute
ham	HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U"""
3489	0	Still i have not checked it da. . .
1596	0	Pls confirm the time to collect the cheque.
4516	0	That was random saw my old roomate on campus. He graduated
1865	0	You call him now ok i said call him
2277	0	Love you aathi..love u lot..
1108	0	From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
2604	0	Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?
2136	0	Carlos took a while (again), we leave in a minute
4329	1	Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm
2388	0	Also where's the piece
1405	0	Actually getting ready to leave the house.
4437	0	House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?
5148	0	K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)
2531	0	So the sun is anti sleep medicine.
3500	0	I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX
1644	0	U WILL SWITCH YOUR FONE ON DAMMIT!!
4700	0	Yes fine 
2673	0	Super msg da:)nalla timing.
733	0	Lol you won't feel bad when I use her money to take you out to a steak dinner =D
3251	0	Babe, I need your advice
2097	0	I'm done...
4771	0	CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx
4549	0	Hope you are having a good week. Just checking in
307	0	Jos ask if u wana meet up?
4127	1	SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)
2305	0	Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8
4812	0	E admin building there? I might b slightly earlier... I'll call u when i'm reaching...
4105	0	Do u hav any frnd by name ashwini in ur college?
1505	0	Oh my God. I'm almost home
1653	1	For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk
4865	0	Sorry da..today i wont come to play..i have driving clas..
3239	0	Good. No swimsuit allowed :)
4452	0	"And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad."
2686	1	URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only
1749	0	Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:)
2678	0	Where in abj are you serving. Are you staying with dad or alone.
2579	0	Erm. I thought the contract ran out the4th of october.
3929	0	Babe ? I lost you ... Will you try rebooting ?
453	0	K:)k:)what are detail you want to transfer?acc no enough?
380	0	I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..
839	1	We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed
1948	0	The battery is for mr adewale my uncle. Aka Egbon
3543	0	Ü come lt 25 n pass to me lar
3544	0	I'm e person who's doing e sms survey...
883	0	I love to give massages. I use lots of baby oil... What is your fave position?
295	0	I accidentally deleted the message. Resend please.
148	0	Ummma.will call after check in.our life will begin from qatar so pls pray very hard.
3669	0	Thanks for loving me so. You rock
4585	0	Noooooooo please. Last thing I need is stress. For once in your life be fair.
5569	0	Pity, * was in mood for that. So...any other suggestions?
3734	0	Old Orchard near univ. How about you?
3753	0	Why are u up so early?
4998	0	Esplanade lor. Where else...
2046	0	Okay... I booked all already... Including the one at bugis.
5321	0	Ok no problem... Yup i'm going to sch at 4 if i rem correctly...
4336	0	Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?
3075	0	Don know. I did't msg him recently.
5523	0	Going to join tomorrow.
3569	0	Sent me de webadres for geting salary slip
1907	0	And stop being an old man. You get to build snowman snow angels and snowball fights.
3608	0	I have no idea where you are
94	0	Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?
1707	0	Yes! I am a one woman man! Please tell me your likes and dislikes in bed...
1484	0	Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu
1248	0	Horrible gal. Me in sch doing some stuff. How come u got mc?
1155	0	Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.
1277	0	Can do lor...
4613	0	Sorry da. I gone mad so many pending works what to do.
4415	0	How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.
4504	0	Stupid.its not possible
5052	0	With my sis lor... We juz watched italian job.
4417	0	V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night
2871	1	YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.
5480	0	Have you seen who's back at Holby?!
4555	0	Try to do something dear. You read something for exams
5500	0	Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night
1857	0	Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...
4145	0	That's a shame! Maybe cld meet for few hrs tomo?
3654	0	It has issues right now. Ill fix for her by tomorrow.
5401	0	Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx
3918	0	Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...
1956	0	Aight I'll grab something to eat too, text me when you're back at mu
2847	0	Wat time u finish ur lect today?
1370	0	Did you try making another butt.
540	0	I am in tirupur da, once you started from office call me.
728	0	Alright omw, gotta change my order to a half8th
1668	0	So now my dad is gonna call after he gets out of work and ask all these crazy questions.
750	0	By monday next week. Give me the full gist
2811	0	Mm so you asked me not to call radio
3362	0	You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged
4781	0	Sen told that he is going to join his uncle finance in cbe
1531	0	I think chennai well settled?
4160	0	Now got tv 2 watch meh? U no work today?
1885	0	I love your ass! Do you enjoy doggy style? :)
1604	0	Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?! 
3924	0	Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?
389	1	4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
1409	0	I've got ten bucks, jay is being noncomittal
1438	0	Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...
1329	0	My exam is for february 4. Wish you a great day.
1220	0	True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.
